temperature_c,residence_time_min,y_observed,y_true,best_true,best_observed,evaluation
132.5,41.66666666666667,54.46217852095148,55.25560478019664,56.46468185096649,57.02361480903795,98
132.5,43.333333333333336,53.670652253256875,54.35058971615216,56.46468185096649,57.02361480903795,99
132.5,45.0,52.82655427714069,53.290096550024906,56.46468185096649,57.02361480903795,100
136.66666666666666,5.0,53.9377432033355,53.161075974123506,56.46468185096649,57.02361480903795,101
136.66666666666666,6.666666666666667,54.52178738197665,53.33821797541376,56.46468185096649,57.02361480903795,102
136.66666666666666,8.333333333333334,54.32476746164346,53.659383898248535,56.46468185096649,57.02361480903795,103
136.66666666666666,10.0,56.07454582799929,54.42905398485393,56.46468185096649,57.02361480903795,104
136.66666666666666,11.666666666666668,53.68912661942092,55.745828059000594,56.46468185096649,57.02361480903795,105
136.66666666666666,13.333333333333334,56.9527485369325,57.15265573586862,57.15265573586862,57.02361480903795,106
136.66666666666666,15.0,56.4569604386204,57.744466010519815,57.744466010519815,57.02361480903795,107
136.66666666666666,16.666666666666668,58.97810797702055,56.9029338245841,57.744466010519815,58.97810797702055,108
136.66666666666666,18.333333333333336,54.64746233306319,54.969568921981114,57.744466010519815,58.97810797702055,109
136.66666666666666,20.0,53.66972387180624,52.9713836906559,57.744466010519815,58.97810797702055,110
136.66666666666666,21.666666666666668,51.97389955508023,51.75472779810684,57.744466010519815,58.97810797702055,111
136.66666666666666,23.333333333333336,50.58530124488958,51.52110833914427,57.744466010519815,58.97810797702055,112
136.66666666666666,25.0,50.90709228263271,52.02430609038418,57.744466010519815,58.97810797702055,113
136.66666666666666,26.666666666666668,53.50766028139248,52.93581493173485,57.744466010519815,58.97810797702055,114
136.66666666666666,28.333333333333336,54.873790198600986,54.01011903983533,57.744466010519815,58.97810797702055,115
136.66666666666666,30.0,54.48507421985638,55.080407663888536,57.744466010519815,58.97810797702055,116
136.66666666666666,31.666666666666668,58.11170836793482,56.02206751259396,57.744466010519815,58.97810797702055,117
136.66666666666666,33.333333333333336,56.795064861054016,56.73859695024199,57.744466010519815,58.97810797702055,118
136.66666666666666,35.0,58.16079108247654,57.163726377411194,57.744466010519815,58.97810797702055,119
136.66666666666666,36.66666666666667,57.662109963700075,57.26561944625838,57.744466010519815,58.97810797702055,120
136.66666666666666,38.333333333333336,58.182729496505786,57.045059432700924,57.744466010519815,58.97810797702055,121
136.66666666666666,40.0,54.67582666989954,56.50910664469102,57.744466010519815,58.97810797702055,122
136.66666666666666,41.66666666666667,57.45322184513203,55.70286376239442,57.744466010519815,58.97810797702055,123
136.66666666666666,43.333333333333336,55.66883410021892,54.69143089390481,57.744466010519815,58.97810797702055,124
136.66666666666666,45.0,54.48718693003526,53.54384781716234,57.744466010519815,58.97810797702055,125
140.83333333333334,5.0,54.10188391973018,52.604286047060846,57.744466010519815,58.97810797702055,126
140.83333333333334,6.666666666666667,53.631972868715415,52.889834215893515,57.744466010519815,58.97810797702055,127
140.83333333333334,8.333333333333334,51.76527200945693,53.51958087784164,57.744466010519815,58.97810797702055,128
140.83333333333334,10.0,54.21413775401871,54.90656735083388,57.744466010519815,58.97810797702055,129
140.83333333333334,11.666666666666668,55.75740727627097,57.16067954548005,57.744466010519815,58.97810797702055,130
140.83333333333334,13.333333333333334,58.9035056469515,59.592483758264656,59.592483758264656,58.97810797702055,131
140.83333333333334,15.0,61.506276194719966,60.86725965168455,60.86725965168455,61.506276194719966,132
140.83333333333334,16.666666666666668,61.77047504100824,60.06252391851543,60.86725965168455,61.77047504100824,133
140.83333333333334,18.333333333333336,55.81887158984791,57.62262706251159,60.86725965168455,61.77047504100824,134
140.83333333333334,20.0,53.491150541864144,54.972516441094704,60.86725965168455,61.77047504100824,135
140.83333333333334,21.666666666666668,53.21462362625658,53.29082866609127,60.86725965168455,61.77047504100824,136
140.83333333333334,23.333333333333336,53.37436812687196,52.85308639226333,60.86725965168455,61.77047504100824,137
140.83333333333334,25.0,53.50627030943986,53.313239568516366,60.86725965168455,61.77047504100824,138
140.83333333333334,26.666666666666668,53.43549594133127,54.22334197437918,60.86725965168455,61.77047504100824,139
140.83333333333334,28.333333333333336,55.639961747908856,55.26765427075481,60.86725965168455,61.77047504100824,140
140.83333333333334,30.0,56.5514666800933,56.25404140937623,60.86725965168455,61.77047504100824,141
140.83333333333334,31.666666666666668,56.04318864639519,57.05740767529699,60.86725965168455,61.77047504100824,142
140.83333333333334,33.333333333333336,58.98006222917558,57.593266762355675,60.86725965168455,61.77047504100824,143
140.83333333333334,35.0,55.92863735255861,57.81396186751097,60.86725965168455,61.77047504100824,144
140.83333333333334,36.66666666666667,57.62048724037455,57.70910959019405,60.86725965168455,61.77047504100824,145
140.83333333333334,38.333333333333336,57.16509506127973,57.30065244850079,60.86725965168455,61.77047504100824,146
140.83333333333334,40.0,56.981024127428675,56.61388857544243,60.86725965168455,61.77047504100824,147
140.83333333333334,41.66666666666667,56.77666497755409,55.70717849715107,60.86725965168455,61.77047504100824,148
140.83333333333334,43.333333333333336,53.96716611596418,54.652466773342205,60.86725965168455,61.77047504100824,149
140.83333333333334,45.0,53.296256301953356,53.51854147826693,60.86725965168455,61.77047504100824,150
145.0,5.0,52.27342696645925,51.667929156069306,60.86725965168455,61.77047504100824,151
145.0,6.666666666666667,53.92864175426068,52.04980298561836,60.86725965168455,61.77047504100824,152
145.0,8.333333333333334,52.106964116490545,52.9547679455411,60.86725965168455,61.77047504100824,153
145.0,10.0,55.60125110044875,54.85929955951735,60.86725965168455,61.77047504100824,154
145.0,11.666666666666668,58.04808769452125,57.871057222759134,60.86725965168455,61.77047504100824,155
145.0,13.333333333333334,60.02280685922737,61.14015481558708,61.14015481558708,61.77047504100824,156
145.0,15.0,63.61591351696077,63.04438909789979,63.04438909789979,63.61591351696077,157
145.0,16.666666666666668,61.25012628731768,62.4548906391581,63.04438909789979,63.61591351696077,158
145.0,18.333333333333336,59.83539173581901,59.87175904454705,63.04438909789979,63.61591351696077,159
145.0,20.0,57.131453600321564,56.965741272057116,63.04438909789979,63.61591351696077,160
145.0,21.666666666666668,57.68199855867543,55.11893326182557,63.04438909789979,63.61591351696077,161
145.0,23.333333333333336,53.54074732242037,54.643403463553334,63.04438909789979,63.61591351696077,162
145.0,25.0,55.935317251953265,55.117140231058976,63.04438909789979,63.61591351696077,163
145.0,26.666666666666668,56.31445981653517,56.005162557272264,63.04438909789979,63.61591351696077,164
145.0,28.333333333333336,56.79891148660675,56.942011035264606,63.04438909789979,63.61591351696077,165
145.0,30.0,57.29675466021044,57.724255310331245,63.04438909789979,63.61591351696077,166
145.0,31.666666666666668,59.941544203435306,58.242184449980535,63.04438909789979,63.61591351696077,167
145.0,33.333333333333336,57.72840174237699,58.442834929367855,63.04438909789979,63.61591351696077,168
145.0,35.0,59.2769858284762,58.31719073225251,63.04438909789979,63.61591351696077,169
145.0,36.66666666666667,57.65510789990727,57.89276659368516,63.04438909789979,63.61591351696077,170
145.0,38.333333333333336,58.03429047875851,57.22300581687177,63.04438909789979,63.61591351696077,171
145.0,40.0,57.334309621624435,56.35536983837266,63.04438909789979,63.61591351696077,172
145.0,41.66666666666667,53.52636526252393,55.360164308572294,63.04438909789979,63.61591351696077,173
145.0,43.333333333333336,53.18872101367553,54.311210665081894,63.04438909789979,63.61591351696077,174
145.0,45.0,53.170205631475156,53.26970311435113,63.04438909789979,63.61591351696077,175
149.16666666666666,5.0,50.67039703670319,50.55224709340384,63.04438909789979,63.61591351696077,176
149.16666666666666,6.666666666666667,49.32719168471387,50.98525866042572,63.04438909789979,63.61591351696077,177
149.16666666666666,8.333333333333334,52.55251343424397,52.03733357937771,63.04438909789979,63.61591351696077,178
149.16666666666666,10.0,55.30526739765161,54.172170494888064,63.04438909789979,63.61591351696077,179
149.16666666666666,11.666666666666668,57.401626337133855,57.480194323181045,63.04438909789979,63.61591351696077,180
149.16666666666666,13.333333333333334,61.27490905404649,61.094699004200386,63.04438909789979,63.61591351696077,181
149.16666666666666,15.0,61.92848847518868,63.379566560197084,63.379566560197084,63.61591351696077,182
149.16666666666666,16.666666666666668,64.496643571714,63.19277940419261,63.379566560197084,64.496643571714,183
149.16666666666666,18.333333333333336,63.213263221061034,61.018387094339666,63.379566560197084,64.496643571714,184
149.16666666666666,20.0,61.81618105078107,58.507004681325554,63.379566560197084,64.496643571714,185
149.16666666666666,21.666666666666668,57.22736711810958,57.01644605013304,63.379566560197084,64.496643571714,186
149.16666666666666,23.333333333333336,59.06655537566945,56.82855045231622,63.379566560197084,64.496643571714,187
149.16666666666666,25.0,56.843079846055744,57.48450618198659,63.379566560197084,64.496643571714,188
149.16666666666666,26.666666666666668,58.90883660596079,58.41222879135249,63.379566560197084,64.496643571714,189
149.16666666666666,28.333333333333336,59.356931966830516,59.22222109499364,63.379566560197084,64.496643571714,190
149.16666666666666,30.0,57.897577266704104,59.71351106415728,63.379566560197084,64.496643571714,191
149.16666666666666,31.666666666666668,59.053837190861145,59.810281855994184,63.379566560197084,64.496643571714,192
149.16666666666666,33.333333333333336,59.509904787699114,59.51781835595357,63.379566560197084,64.496643571714,193
149.16666666666666,35.0,58.880046678015646,58.89427541004645,63.379566560197084,64.496643571714,194
149.16666666666666,36.66666666666667,57.483385703788976,58.02726105143414,63.379566560197084,64.496643571714,195
149.16666666666666,38.333333333333336,56.95835822963264,57.013135474998144,63.379566560197084,64.496643571714,196
149.16666666666666,40.0,56.941444765980265,55.92261730210993,63.379566560197084,64.496643571714,197
149.16666666666666,41.66666666666667,56.13446721419993,54.83226247970643,63.379566560197084,64.496643571714,198
149.16666666666666,43.333333333333336,51.0966954800457,53.809268032132735,63.379566560197084,64.496643571714,199
149.16666666666666,45.0,52.253484378591914,52.89866209127897,63.379566560197084,64.496643571714,200
153.33333333333334,5.0,49.507897548969524,49.500842432254146,63.379566560197084,64.496643571714,201
153.33333333333334,6.666666666666667,47.06705225717457,49.92939028709927,63.379566560197084,64.496643571714,202
153.33333333333334,8.333333333333334,51.46542647727768,50.97032409062561,63.379566560197084,64.496643571714,203
153.33333333333334,10.0,54.53311792663972,53.00243962552488,63.379566560197084,64.496643571714,204
153.33333333333334,11.666666666666668,54.43643531188168,56.08959460650852,63.379566560197084,64.496643571714,205
153.33333333333334,13.333333333333334,56.71489446753402,59.49822849580456,63.379566560197084,64.496643571714,206
153.33333333333334,15.0,61.17069509633661,61.85915394473284,63.379566560197084,64.496643571714,207
153.33333333333334,16.666666666666668,63.79108778430545,62.22035518657394,63.379566560197084,64.496643571714,208
153.33333333333334,18.333333333333336,64.25698279264984,60.99088045035245,63.379566560197084,64.496643571714,209
153.33333333333334,20.0,60.024092020725476,59.54715517154413,63.379566560197084,64.496643571714,210
153.33333333333334,21.666666666666668,59.021832311112114,58.99925793071394,63.379566560197084,64.496643571714,211
153.33333333333334,23.333333333333336,58.486092925806666,59.524105060153275,63.379566560197084,64.496643571714,212
153.33333333333334,25.0,61.50414499776975,60.64574600198233,63.379566560197084,64.496643571714,213
153.33333333333334,26.666666666666668,60.88437491845213,61.779759643786704,63.379566560197084,64.496643571714,214
153.33333333333334,28.333333333333336,62.682663168141104,62.516338326593974,63.379566560197084,64.496643571714,215
153.33333333333334,30.0,63.98330732831394,62.65989439303066,63.379566560197084,64.496643571714,216
153.33333333333334,31.666666666666668,62.352777986544524,62.19028102178184,63.379566560197084,64.496643571714,217
153.33333333333334,33.333333333333336,60.029462917845635,61.21161017445169,63.379566560197084,64.496643571714,218
153.33333333333334,35.0,60.3580039258298,59.89446148338692,63.379566560197084,64.496643571714,219
153.33333333333334,36.66666666666667,59.83873781999827,58.42089804680127,63.379566560197084,64.496643571714,220
153.33333333333334,38.333333333333336,58.44241768264434,56.945679191705686,63.379566560197084,64.496643571714,221
153.33333333333334,40.0,53.62964319821318,55.5608602105613,63.379566560197084,64.496643571714,222
153.33333333333334,41.66666666666667,54.920142876248946,54.337175615063195,63.379566560197084,64.496643571714,223
153.33333333333334,43.333333333333336,53.93893891821569,53.320828273739885,63.379566560197084,64.496643571714,224
153.33333333333334,45.0,52.249449329974794,52.529150135088635,63.379566560197084,64.496643571714,225
157.5,5.0,47.46456144664063,48.74746526809,63.379566560197084,64.496643571714,226
157.5,6.666666666666667,48.295735700313436,49.13018720983232,63.379566560197084,64.496643571714,227
157.5,8.333333333333334,49.105904588760595,50.04188655996543,63.379566560197084,64.496643571714,228
157.5,10.0,54.33386044099763,51.742272914436825,63.379566560197084,64.496643571714,229
157.5,11.666666666666668,54.67864471843254,54.27087249275161,63.379566560197084,64.496643571714,230
157.5,13.333333333333334,56.898922664503274,57.11774142521014,63.379566560197084,64.496643571714,231
157.5,15.0,59.92012016332652,59.34476609193433,63.379566560197084,64.496643571714,232
157.5,16.666666666666668,62.103059592074544,60.31659852901356,63.379566560197084,64.496643571714,233
157.5,18.333333333333336,60.407549145297125,60.35573293868133,63.379566560197084,64.496643571714,234
157.5,20.0,61.602063309598236,60.44390273530513,63.379566560197084,64.496643571714,235
157.5,21.666666666666668,62.27182622710239,61.325186854780995,63.379566560197084,64.496643571714,236
157.5,23.333333333333336,62.60460528182235,63.011362685461194,63.379566560197084,64.496643571714,237
157.5,25.0,67.00272434559109,64.97858142962824,64.97858142962824,67.00272434559109,238
157.5,26.666666666666668,67.09113298495996,66.59204923966611,66.59204923966611,67.09113298495996,239
157.5,28.333333333333336,68.91460709737316,67.38065220868975,67.38065220868975,68.91460709737316,240
157.5,30.0,68.96831715151407,67.13800778716576,67.38065220868975,68.96831715151407,241
157.5,31.666666666666668,65.56550771852099,65.92502340732602,67.38065220868975,68.96831715151407,242
157.5,33.333333333333336,63.20668244244462,64.00351323109231,67.38065220868975,68.96831715151407,243
157.5,35.0,61.14773522638191,61.723948912223975,67.38065220868975,68.96831715151407,244
157.5,36.66666666666667,62.22035033046315,59.41382786370071,67.38065220868975,68.96831715151407,245
157.5,38.333333333333336,57.52435415862469,57.3082656666237,67.38065220868975,68.96831715151407,246
157.5,40.0,55.24046979025167,55.5161445158791,67.38065220868975,68.96831715151407,247
157.5,41.66666666666667,56.11834430319859,54.083065650773904,67.38065220868975,68.96831715151407,248
157.5,43.333333333333336,52.33911054355171,53.012632018197806,67.38065220868975,68.96831715151407,249
157.5,45.0,54.71469302463029,52.278645787233,67.38065220868975,68.96831715151407,250
161.66666666666669,5.0,47.81841953358817,48.460894292573656,67.38065220868975,68.96831715151407,251
161.66666666666669,6.666666666666667,49.35209480908986,48.77978293896457,67.38065220868975,68.96831715151407,252
161.66666666666669,8.333333333333334,49.776708726029675,49.5104141355931,67.38065220868975,68.96831715151407,253
161.66666666666669,10.0,51.381732274922896,50.80490932498032,67.38065220868975,68.96831715151407,254
161.66666666666669,11.666666666666668,53.981497564391184,52.69208948668553,67.38065220868975,68.96831715151407,255
161.66666666666669,13.333333333333334,55.964257692104205,54.89712316945139,67.38065220868975,68.96831715151407,256
161.66666666666669,15.0,55.635869531639074,56.925012218895866,67.38065220868975,68.96831715151407,257
161.66666666666669,16.666666666666668,57.38353560173028,58.480689158681514,67.38065220868975,68.96831715151407,258
161.66666666666669,18.333333333333336,59.877988613862385,59.840306265501326,67.38065220868975,68.96831715151407,259
161.66666666666669,20.0,62.67822226340517,61.631974882617165,67.38065220868975,68.96831715151407,260
161.66666666666669,21.666666666666668,63.945930074369,64.24653134399261,67.38065220868975,68.96831715151407,261
161.66666666666669,23.333333333333336,66.89654300010271,67.4952205454118,67.4952205454118,68.96831715151407,262
161.66666666666669,25.0,68.61434108754469,70.72640152580075,70.72640152580075,68.96831715151407,263
161.66666666666669,26.666666666666668,73.89571731047361,73.15592370017114,73.15592370017114,73.89571731047361,264
161.66666666666669,28.333333333333336,74.52906214209882,74.1695704039003,74.1695704039003,74.52906214209882,265
161.66666666666669,30.0,72.40799977986322,73.51695794373397,74.1695704039003,74.52906214209882,266
161.66666666666669,31.666666666666668,71.07199281745969,71.36632067282024,74.1695704039003,74.52906214209882,267
161.66666666666669,33.333333333333336,70.05203339153758,68.20741125034247,74.1695704039003,74.52906214209882,268
161.66666666666669,35.0,64.03096421321027,64.65216794013757,74.1695704039003,74.52906214209882,269
161.66666666666669,36.66666666666667,60.46040035884084,61.23502467836067,74.1695704039003,74.52906214209882,270
161.66666666666669,38.333333333333336,59.20971856816399,58.29738998056255,74.1695704039003,74.52906214209882,271
161.66666666666669,40.0,53.8415547689735,55.95862073968831,74.1695704039003,74.52906214209882,272
161.66666666666669,41.66666666666667,53.85127735996548,54.215096184070845,74.1695704039003,74.52906214209882,273
161.66666666666669,43.333333333333336,52.80371527158034,53.00153853480951,74.1695704039003,74.52906214209882,274
161.66666666666669,45.0,51.36725370232492,52.22971660652369,74.1695704039003,74.52906214209882,275
165.83333333333334,5.0,48.276541357257656,48.70434193362297,74.1695704039003,74.52906214209882,276
165.83333333333334,6.666666666666667,48.60998227607963,48.95741835954535,74.1695704039003,74.52906214209882,277
165.83333333333334,8.333333333333334,49.70750795873621,49.50068209484994,74.1695704039003,74.52906214209882,278
165.83333333333334,10.0,50.19572552696317,50.417175023745216,74.1695704039003,74.52906214209882,279
165.83333333333334,11.666666666666668,52.595278100077586,51.74357916929994,74.1695704039003,74.52906214209882,280
165.83333333333334,13.333333333333334,54.38730792507335,53.39960368777774,74.1695704039003,74.52906214209882,281
165.83333333333334,15.0,55.25513850590958,55.246464568699686,74.1695704039003,74.52906214209882,282
165.83333333333334,16.666666666666668,56.97735053977848,57.28228689275151,74.1695704039003,74.52906214209882,283
165.83333333333334,18.333333333333336,57.14871969418206,59.80092944122272,74.1695704039003,74.52906214209882,284
165.83333333333334,20.0,64.40460872964559,63.211735016895304,74.1695704039003,74.52906214209882,285
165.83333333333334,21.666666666666668,67.93857834739458,67.64682882344687,74.1695704039003,74.52906214209882,286
165.83333333333334,23.333333333333336,72.97053003895887,72.70828129277336,74.1695704039003,74.52906214209882,287
165.83333333333334,25.0,78.78422785698231,77.5281359461277,77.5281359461277,78.78422785698231,288
165.83333333333334,26.666666666666668,80.33226419112992,81.0626078229908,81.0626078229908,80.33226419112992,289
165.83333333333334,28.333333333333336,81.63728508315076,82.46891032067661,82.46891032067661,81.63728508315076,290
165.83333333333334,30.0,82.20065586532216,81.41688313355945,82.46891032067661,82.20065586532216,291
165.83333333333334,31.666666666666668,74.0428178187922,78.20007838774116,82.46891032067661,82.20065586532216,292
165.83333333333334,33.333333333333336,74.55758030833552,73.59207468176676,82.46891032067661,82.20065586532216,293
165.83333333333334,35.0,68.76229193521745,68.53177878794494,82.46891032067661,82.20065586532216,294
165.83333333333334,36.66666666666667,62.160765112489294,63.809232539678284,82.46891032067661,82.20065586532216,295
165.83333333333334,38.333333333333336,58.826788341255266,59.89118752094951,82.46891032067661,82.20065586532216,296
