temperature_c,residence_time_min,y_observed,y_true,best_true,best_observed,acquisition,evaluation
174.4480448588729,31.1813460662961,93.02275344352606,91.99149421790014,96.82864020001577,96.37370221390412,ei,47
181.90408021211624,29.831357151269913,93.32114612276598,93.17792129193009,96.82864020001577,96.37370221390412,ei,48
172.7025737799704,30.78584134578705,90.73726458678199,91.50702905971066,96.82864020001577,96.37370221390412,ei,49
120.08687982335687,5.247253328561783,53.24966687261253,50.84916701700162,96.82864020001577,96.37370221390412,ei,50
182.45499849319458,30.467091165482998,92.12019886186924,91.20548720736758,96.82864020001577,96.37370221390412,ei,51
219.22429602593184,44.82742879539728,47.14992790604094,48.589074588567215,96.82864020001577,96.37370221390412,ei,52
171.86977963894606,31.22007992118597,89.27623651836134,89.18681704383559,96.82864020001577,96.37370221390412,ei,53
181.53957825154066,28.97525291889906,95.21807976591563,94.52605226551141,96.82864020001577,96.37370221390412,ei,54
181.70919686555862,28.99970669299364,94.05498245706276,94.28152100748366,96.82864020001577,96.37370221390412,ei,55
179.68042956665158,28.63401621580124,97.47221454590772,96.65272222527346,96.82864020001577,97.47221454590772,ei,56
169.20449825003743,30.934791564941406,85.85899522358332,85.93881600776263,96.82864020001577,97.47221454590772,ei,57
184.90692431107163,31.497043259441853,85.44208867394181,84.64139160094062,96.82864020001577,97.47221454590772,ei,58
120.27547562494874,26.838491149246693,53.89011605796035,52.163888947972964,96.82864020001577,97.47221454590772,ei,59
177.8750961460173,33.79541598260403,81.32517814295548,82.13597284416227,96.82864020001577,97.47221454590772,ei,60
203.4128465424305,20.063615783310375,50.35782937206394,52.443749050260195,52.443749050260195,50.35782937206394,ucb,1
153.51611451893103,6.057255320899856,48.07559277044383,49.67956412226119,52.443749050260195,50.35782937206394,ucb,2
184.1262936037973,28.04457596730403,88.31487701168676,89.94820506196474,89.94820506196474,88.31487701168676,ucb,3
139.526476585965,33.13625548455323,56.85374139003163,57.27568194756572,89.94820506196474,88.31487701168676,ucb,4
181.16308004409032,12.605172729186416,49.33872390937423,52.113821805010275,89.94820506196474,88.31487701168676,ucb,5
166.98309818644148,38.71427375724436,59.36099260687056,59.58766924217209,89.94820506196474,88.31487701168676,ucb,6
217.6908555395698,44.030677255478444,47.3649586553767,48.51363372909231,89.94820506196474,88.31487701168676,ucb,7
122.32715412306224,17.885079059278866,52.36786147739791,51.295541255481936,89.94820506196474,88.31487701168676,ucb,8
184.1223542392254,41.63102090358734,58.56594220541897,57.41772552032389,89.94820506196474,88.31487701168676,ucb,9
184.13799915462732,26.23019054532051,88.10750647364962,86.43679659868272,89.94820506196474,88.31487701168676,ucb,10
184.00951333343983,25.439028330147266,85.00864777924888,84.08768364353523,89.94820506196474,88.31487701168676,ucb,11
184.11156235262752,26.284051090478897,86.57772251855181,86.64135825306053,89.94820506196474,88.31487701168676,ucb,12
184.2414290457964,27.277785651385784,89.73821220020471,88.70645941347202,89.94820506196474,89.73821220020471,ucb,13
184.20135935768485,25.660083144903183,86.32586893454476,84.51929154688415,89.94820506196474,89.73821220020471,ucb,14
184.75073201581836,26.52027454227209,85.25836019890681,86.04267363900728,89.94820506196474,89.73821220020471,ucb,15
182.17688601464033,27.487716004252434,93.454017754926,92.72159637992978,92.72159637992978,93.454017754926,ucb,16
219.9163655564189,28.068425059318542,51.61898882230124,51.67019741555426,92.72159637992978,93.454017754926,ucb,17
181.35372100397944,28.69942281395197,96.57187999679282,94.84385992629453,94.84385992629453,96.57187999679282,ucb,18
178.03428050130606,28.724369779229164,96.57816349586263,97.58243751997884,97.58243751997884,96.57816349586263,ucb,19
174.5371719636023,28.338317722082138,96.3720315606216,96.73388749210022,97.58243751997884,96.57816349586263,ucb,20
170.85318284109235,27.959178425371647,92.44566063786579,92.01085432606246,97.58243751997884,96.57816349586263,ucb,21
168.50805336609483,27.50836990773678,87.73405103274114,87.42431871231594,97.58243751997884,96.57816349586263,ucb,22
174.69856578856707,30.242651514708996,92.85731581767317,94.82465337261034,97.58243751997884,96.57816349586263,ucb,23
165.19402319565415,26.337969079613686,79.72010594832324,79.28791966963837,97.58243751997884,96.57816349586263,ucb,24
180.30456935986876,30.97152527421713,92.26876229199,92.41095953141037,97.58243751997884,96.57816349586263,ucb,25
180.78146379441023,30.958677046000957,91.71912484797977,92.00682226702165,97.58243751997884,96.57816349586263,ucb,26
185.0093885138631,31.372283212840557,84.60594668425908,84.79230867866183,97.58243751997884,96.57816349586263,ucb,27
120.93307979404926,44.48360875248909,51.75648062325213,51.493714577158265,97.58243751997884,96.57816349586263,ucb,28
168.28192051500082,29.52031634747982,84.6827830145337,86.86245780827926,97.58243751997884,96.57816349586263,ucb,29
161.8994139879942,27.032104916870594,75.79994318316993,73.93698330157369,97.58243751997884,96.57816349586263,ucb,30
